147 7349
12 11 22
60 111 100
123 24 65
61 64 49
60 67 30
67 20 1
85 73 40
12 22 36
108 85 69
105 8 29
84 32 95
67 117 82
60 78 44
48 91 32
83 7 75
17 104 100
94 14 69
115 136 57
23 43 86
112 52 41
129 82 41
26 29 68
79 92 70
106 13 64
137 105 99
87 85 20
136 22 40
141 81 36
66 83 70
100 143 33
112 5 87
119 84 16
10 102 21
53 115 10
112 21 31
116 72 18
107 71 15
41 69 61
125 27 90
100 75 20
2 5 11
128 115 83
128 134 96
98 12 7
73 131 53
91 63 87
137 84 53
49 4 6
2 45 83
27 30 94
97 16 8
54 141 70
53 3 75
51 7 52
14 62 95
114 57 22
21 89 15
67 1 98
146 61 5
7 16 50
32 135 61
132 19 33
30 144 29
103 140 42
146 98 8
29 139 7
82 67 88
27 145 57
113 71 47
109 65 62
102 23 19
111 52 40
102 99 14
45 108 64
92 127 38
4 85 17
57 88 73
37 110 60
66 123 74
41 24 21
93 96 22
25 80 85
70 81 18
130 24 69
136 127 65
13 84 81
101 130 10
113 115 66
125 109 10
138 100 77
109 20 9
112 69 74
6 22 59
142 23 27
100 5 71
12 18 23
97 20 89
24 52 83
10 50 62
21 40 85
147 25 45
39 105 73
101 140 95
93 144 76
20 135 32
130 117 88
19 120 57
97 15 95
33 113 29
19 78 60
137 89 76
141 7 35
18 70 7
94 67 38
29 141 42
104 56 71
72 128 83
136 34 8
37 8 38
131 12 52
75 54 7
128 74 3
98 145 43
43 62 34
143 50 2
78 17 5
22 83 68
53 32 54
116 110 86
17 32 50
95 87 77
68 87 30
137 22 35
58 30 3
46 87 61
68 4 32
39 106 28
60 147 91
108 27 11
47 140 16
141 2 91
55 21 78
105 89 49
71 54 79
100 23 87
15 8 86
42 27 59
60 114 35
128 73 20
119 56 9
136 50 86
54 128 65
71 72 25
41 9 65
42 22 65
79 71 79
112 88 32
91 132 13
78 117 77
98 70 3
86 127 61
106 5 12
2 17 76
136 119 41
133 123 51
3 6 35
73 83 67
87 57 26
57 109 53
35 141 91
70 10 59
121 52 45
9 39 2
109 92 99
70 108 72
30 1 99
120 74 100
17 89 21
64 77 43
34 61 16
58 64 27
146 107 68
16 109 3
35 36 51
147 5 24
112 102 64
28 133 55
25 58 1
63 94 100
14 131 34
7 36 60
10 125 49
85 65 71
100 15 50
23 63 58
9 76 18
94 27 38
64 79 65
68 44 12
143 123 51
51 85 16
54 120 28
98 90 92
126 106 27
29 132 35
101 38 18
20 115 24
73 5 79
89 133 8
118 70 27
13 33 26
105 119 21
45 121 34
11 45 63
74 90 42
117 70 83
7 10 57
22 47 66
85 139 33
78 43 100
105 96 10
15 42 22
93 33 34
85 39 31
19 83 1
113 10 81
144 60 69
39 63 23
42 14 41
45 83 21
31 100 13
134 20 43
79 139 50
49 14 91
127 38 51
55 89 25
9 140 29
100 88 29
91 135 3
76 102 26
65 75 53
51 40 84
68 69 95
43 143 14
85 140 96
19 124 15
7 5 76
56 123 84
71 133 77
108 104 84
64 113 89
79 44 18
51 103 32
17 83 43
133 3 28
131 9 78
6 133 92
145 143 26
110 44 10
68 133 93
119 22 66
55 91 84
46 12 63
56 127 31
132 143 75
82 68 60
65 132 48
64 101 92
135 129 57
100 92 97
93 28 66
117 115 94
85 5 5
98 89 71
115 41 64
115 134 26
135 18 81
91 1 29
130 9 60
111 6 21
135 136 73
103 67 78
89 86 56
83 108 78
111 143 26
46 88 71
115 10 81
101 34 49
90 20 15
137 118 53
108 91 77
147 112 84
147 70 87
109 118 62
119 70 96
93 120 18
90 117 69
33 139 58
77 82 19
85 125 56
143 9 28
5 121 81
1 128 35
35 145 49
54 113 67
110 78 34
32 26 12
7 126 45
29 97 12
91 139 97
27 2 10
100 3 51
52 94 60
56 18 6
73 108 20
54 4 16
70 96 22
37 92 8
44 131 50
83 137 95
33 136 29
12 39 71
9 110 71
5 144 41
66 82 38
114 117 24
57 62 22
10 20 64
82 11 23
46 37 95
73 77 10
121 132 55
90 84 26
66 33 38
24 94 82
131 77 49
87 67 98
95 138 55
104 56 60
47 63 68
34 19 100
16 92 80
73 60 83
33 113 31
23 43 9
15 21 31
78 71 1
31 137 71
125 79 82
75 59 3
28 42 75
3 109 18
80 88 87
106 24 38
